source_channel,source_id,post_id,reply_id,media_id
-1001296487842,52465,2453,,
-1001355310059,45883,2454,,
-1001387701698,26355,2455,,
-1001321593888,7773,2456,,
-1001736828635,17503,2457,,
-1001318802260,22289,2458,,
-1001321593888,7774,2461,2456,
-1001736828635,17504,2462,,
-1001321593888,7776,2463,,
-1001736828635,17505,2464,,
-1001296487842,52466,2465,,
-1001387701698,26356,2466,2455,
-1001627480627,11750,2467,,
-1001175084215,112824,2468,,
-1001101806611,68834,2469,,
-1001731636769,3171,2470,,
-1001321593888,7777,2471,,
-1001498939244,32228,2472,,
-1001736828635,17506,2473,,
-1001355540894,30678,2474,,
-1001326223284,40745,2475,,
-1001736828635,17507,2476,,
-1001260622817,45808,2477,,
-1001627480627,11751,2478,,
-1001736828635,17508,2479,,
-1001387701698,26357,2480,,
-1001736828635,17509,2481,,
-1001296487842,52467,2482,,
-1001321593888,7778,2483,,
-1001321593888,7779,2484,,
-1001736828635,17510,2485,,
-1001736828635,17511,2486,,
-1001321593888,7780,2487,2484,
-1001736828635,17512,2488,,
-1001011817559,19455,2489,,
-1001730870551,2257,2490,,
-1001469021333,14532,2491,,
-1001321593888,7781,2492,,
-1001627480627,11752,2493,,
-1001736828635,17516,2494,,
-1001321593888,7782,2495,2492,
-1001627480627,11753,2496,,
-1001355540894,30679,2497,,
-1001736828635,17519,2498,,
-1001736828635,17520,2499,,
-1001387701698,26358,2500,,
-1001759230769,10178,2501,,
-1001296487842,52468,2502,,
-1001175084215,112828,2503,,
-1001736828635,17521,2504,,
-1001731636769,3172,2505,,
-1001498939244,32229,2506,,
-1001321593888,7783,2507,,
-1001205641526,65939,2508,,
-1001321593888,7784,2509,2507,
-1001736828635,17522,2510,,
-1001135021433,8965,2511,,
-1001355310059,45884,2512,,
-1001355540894,30680,2513,,
-1001321593888,7785,2514,2507,
-1001321593888,7786,2515,,
-1001736828635,17523,2516,,
-1001101806611,68835,2517,,
-1001850958866,638,2518,,
-1001101170442,183881,2519,,
-1001296487842,52469,2520,,
-1001175084215,112829,2521,,
-1001093357968,13440,2522,,
-1001205641526,65940,2523,2432,
-1001736828635,17524,2524,,
-1001326223284,40746,2525,,
-1001736828635,17525,2526,,
-1001736828635,17526,2527,,
-1001759230769,10179,2528,,
-1001260622817,45809,2529,,
-1001727181613,5026,2530,,
-1001727181613,5027,2531,,
-1001736828635,17527,2532,,
-1001101806611,68836,2533,,
-1001321593888,7787,2534,,
-1001205641526,65941,2535,,
-1001736828635,17528,2536,,
-1001321593888,7788,2537,,
-1001321593888,7789,2538,2514,
-1001175084215,112830,2539,,
-1001296487842,52470,2540,,
-1001205641526,65942,2541,,
-1001708761316,17771,2542,,
-1001205641526,65943,2543,,
-1001321593888,7792,2544,,
-1001627480627,11758,2545,,
-1001498939244,32230,2546,,
-1001387701698,26359,2547,,
-1001736828635,17530,2548,,
-1001321593888,7793,2549,,
-1001850958866,639,2550,,
-1001850958866,640,2551,2550,
-1001321593888,7794,2552,,
-1001355540894,30681,2553,1400,
-1001850958866,641,2554,,
-1001321593888,7795,2555,,
-1001321593888,7796,2556,,
-1001321593888,7797,2557,,
-1001321593888,7798,2558,,
-1001175084215,112831,2559,,
-1001321593888,7820,2560,,
-1001101170442,183883,2561,,
-1001321593888,7816,2562,,
-1001321593888,7817,2563,,
-1001321593888,7818,2564,,
-1001205641526,65944,2566,,
-1001321593888,7819,2567,,
-1001736828635,17532,2569,,
-1001321593888,7821,2570,,
-1001708761316,17772,2571,,
-1001321593888,7822,2572,,
-1001223955273,2119,2573,,
-1001355310059,45886,2574,,
-1001296487842,52471,2575,,
-1001641260594,3688,2576,,
-1001382288937,5021,2577,,
-1001260622817,45811,2578,,
-1001469021333,14533,2579,,
-1001101806611,68841,2580,,
-1001011817559,19457,2581,,
-1001382288937,5022,2582,2577,
-1001736828635,17534,2583,,
-1001736828635,17535,2584,,
-1001736828635,17536,2585,,
-1001074511071,13989,2586,,
-1001205641526,65945,2587,,
-1001736828635,17537,2588,,
-1001321593888,7823,2589,,
-1001321593888,7824,2590,,
-1001321593888,7825,2591,,
-1001627480627,11761,2592,,
-1001321593888,7826,2593,,
-1001627480627,11762,2594,,
-1001759230769,10180,2595,,
-1001321593888,7827,2596,,
-1001673614390,4365,2597,,
-1001321593888,7828,2598,,
-1001355310059,45887,2599,,
-1001101806611,68842,2600,,
-1001736828635,17544,2601,,
-1001321593888,7829,2602,2596,
-1001641260594,3689,2603,,
-1001201459971,4225,2604,,
-1001736828635,17545,2605,,
-1001321593888,7830,2606,,
-1001076431027,37459,2607,,
-1001321593888,7831,2608,,
-1001602838096,2489,2609,,
-1001321593888,7832,2610,,
-1001387701698,26360,2611,,
-1001736828635,17546,2612,,
-1001387701698,26361,2613,2611,
-1001321593888,7833,2614,,
-1001321593888,7834,2615,,
-1001736828635,17547,2616,,
-1001321593888,7835,2617,2615,
-1001321593888,7836,2618,,
-1001321593888,7837,2619,,
-1001627480627,11763,2623,,
-1001321593888,7838,2624,2619,
-1001736828635,17552,2625,,
-1001260622817,45812,2626,,
-1001321593888,7839,2627,,
-1001101806611,68846,2628,,
-1001321593888,7840,2629,2627,
-1001321593888,7841,2630,,
-1001321593888,7842,2631,2630,
-1001205641526,65946,2632,2523,
-1001321593888,7843,2633,,
-1001321593888,7844,2634,,
-1001736828635,17553,2635,,
-1001355310059,45888,2636,,
-1001321593888,7845,2637,,
-1001736828635,17554,2638,,
-1001321593888,7846,2639,,
-1001321593888,7847,2640,,
-1001321593888,7848,2641,,
-1001101806611,68847,2642,,
-1001850958866,642,2643,,
-1001321593888,7851,2644,,
-1001321593888,7852,2645,2644,
-1001076431027,37460,2646,2607,
-1001321593888,7853,2647,2645,
-1001101806611,68848,2648,,
-1001321593888,7854,2659,2644,
-1001321593888,7855,2660,,
-1001321593888,7856,2661,,
-1001321593888,7857,2665,,
-1001321593888,7858,2666,,
-1001321593888,7859,2667,,
-1001387701698,26362,2668,,
-1001321593888,7860,2669,,
-1001321593888,7861,2673,,
-1001736828635,17583,2674,,
-1001321593888,7862,2675,,
-1001321593888,7863,2676,,
-1001321593888,7864,2677,,
-1001101806611,68849,2678,,
-1001321593888,7865,2679,,
-1001321593888,7866,2680,,
-1001321593888,7867,2681,,
-1001321593888,7868,2682,,
-1001321593888,7869,2683,,
-1001101806611,68851,2684,,
-1001321593888,7879,2685,,
-1001321593888,7880,2686,,
-1001321593888,7881,2690,2686,
-1001736828635,17593,2691,,
-1001321593888,7882,2692,,
-1001321593888,7883,2695,,
-1001584480250,5967,2696,,
-1001321593888,7884,2697,,
-1001321593888,7885,2698,,
-1001736828635,17594,2699,,
-1001321593888,7886,2700,,
-1001321593888,7887,2701,,
-1001321593888,7888,2702,,
-1001101806611,68854,2703,,
-1001736828635,17595,2704,,
-1001321593888,7889,2705,2702,
-1001498939244,32232,2706,,
-1001321593888,7890,2707,,
-1001101806611,68855,2708,,
-1001321593888,7891,2709,,
-1001321593888,7892,2710,,
-1001321593888,7893,2711,,
-1001101170442,183885,2712,,
-1001321593888,7894,2713,,
-1001321593888,7895,2714,,
-1001321593888,7896,2715,2714,
-1001321593888,7897,2716,,
-1001321593888,7898,2717,,
-1001321593888,7899,2718,,
-1001321593888,7900,2719,,
-1001321593888,7901,2720,,
-1001101806611,68856,2721,,
-1001321593888,7902,2722,,
-1001205641526,65947,2723,,
-1001469021333,14534,2724,,
-1001321593888,7903,2728,,
-1001321593888,7904,2729,,
-1001321593888,7905,2730,2729,
-1001321593888,7906,2731,,
-1001321593888,7907,2732,,
-1001736828635,17596,2733,,
-1001101806611,68858,2734,,
-1001099737840,23020,2735,,
-1001321593888,7908,2736,,
-1001321593888,7909,2737,,
-1001321593888,7910,2738,,
-1001321593888,7911,2739,2738,
-1001627480627,11764,2740,,
-1001321593888,7912,2741,2738,
-1001321593888,7913,2742,,
-1001321593888,7914,2743,,
-1001321593888,7915,2744,,
-1001321593888,7918,2747,,
-1001321593888,7919,2748,,
-1001658917464,4108,2749,,
-1001627480627,11767,2750,,
-1001101806611,68859,2751,,
-1001321593888,7920,2752,,
-1001498939244,32233,2753,,
-1001321593888,7921,2754,,
-1001321593888,7922,2755,,
-1001149896996,26527,2758,,
-1001355540894,30686,2759,,
-1001641260594,3690,2760,,
-1001101170442,183889,2761,,
-1001321593888,7923,2762,,
-1001260622817,45813,2763,,
-1001101806611,68862,2764,,
-1001205641526,65948,2765,,
-1001498939244,32234,2766,,
-1001736828635,17597,2772,,
-1001260622817,45814,2773,,
-1001321593888,7924,2774,2762,
-1001101170442,183890,2775,,
-1001736828635,17598,2776,,
-1001205641526,65949,2777,,
-1001627480627,11768,2778,,
-1001627480627,11769,2779,,
-1001641260594,3691,2780,,
-1001387701698,26363,2781,,
-1001321593888,7925,2782,,
-1001321593888,7926,2783,,
-1001627480627,11770,2784,,
-1001101170442,183891,2785,,
-1001736828635,17603,2786,,
-1001736828635,17604,2787,,
-1001321593888,7927,2788,,
-1001498939244,32235,2789,,
-1001205641526,65950,2790,2765,
-1001321593888,7928,2791,2752,
-1001736828635,17605,2792,,
-1001101170442,183892,2793,,
-1001321593888,7929,2794,,
-1001736828635,17606,2795,,
-1001736828635,17607,2796,,
-1001736828635,17608,2797,,
-1001205641526,65956,2800,,
-1001205641526,65957,2801,,
-1001736828635,17609,2802,,
-1001321593888,7930,2803,,
-1001149896996,26528,2804,,
-1001736828635,17614,2805,,
-1001736828635,17615,2806,,
-1001736828635,17616,2807,,
-1001101170442,183901,2815,,
-1001736828635,17617,2816,,
-1001101170442,183902,2819,,
-1001101170442,183903,2820,,
-1001101806611,68864,2821,,
-1001321593888,7931,2822,,
-1001076431027,37461,2823,,
-1001205641526,65965,2824,,
-1001627480627,11772,2825,,
-1001321593888,7933,2826,,
-1001627480627,11773,2827,,
-1001321593888,7934,2828,,
-1001627480627,11774,2829,,
-1001627480627,11775,2830,,
-1001101170442,183904,2831,2259,
-1001321593888,7936,2832,,
-1001321593888,7937,2833,,
-1001627480627,11776,2834,,
-1001082968817,21326,2835,,
-1001205641526,65966,2836,,
-1001355540894,30689,2837,,
-1001101170442,183905,2838,,
-1001627480627,11777,2839,,
-1001101170442,183906,2840,,
-1001736828635,17619,2841,,
-1001101170442,183907,2842,,
-1001736828635,17620,2843,,
-1001101806611,68867,2844,,
-1001321593888,7938,2845,,
-1001736828635,17621,2846,,
-1001101170442,183908,2847,,
-1001321593888,7939,2848,,
-1001321593888,7940,2849,,
-1001543896043,563,2850,,
-1001736828635,17622,2856,,
-1001296487842,52472,2857,,
-1001205641526,65967,2858,,
-1001101170442,183914,2859,,
-1001101806611,68868,2860,,
-1001736828635,17623,2861,,
-1001205641526,65968,2862,,
-1001321593888,7941,2863,,
-1001736828635,17624,2864,,
-1001101170442,183918,2865,,
-1001736828635,17625,2866,,
-1001627480627,11778,2867,,
-1001296487842,52473,2868,,
-1001355540894,30693,2869,,
-1001321593888,7942,2870,2863,
-1001205641526,65969,2871,,
-1001101170442,183919,2872,,
-1001296487842,52474,2873,,
-1001736828635,17628,2878,,
-1001355540894,30694,2879,,
-1001205641526,65970,2880,,
-1001175084215,112832,2881,,
-1001205641526,65971,2882,,
-1001321593888,7943,2883,,
-1001543896043,564,2884,,
-1001296487842,52475,2885,,
-1001101806611,68869,2886,,
-1001326223284,40748,2887,,
-1001321593888,7944,2888,,
-1001321593888,7945,2889,,
-1001736828635,17629,2890,,
-1001736828635,17630,2891,,
-1001627480627,11781,2892,,
-1001736828635,17631,2893,,
-1001736828635,17632,2894,,
-1001736828635,17633,2895,,
-1001175084215,112833,2896,,
-1001321593888,7946,2897,,
-1001101170442,183920,2898,,
-1001321593888,7947,2899,,
-1001082968817,21328,2900,,
-1001321593888,7948,2901,2899,
-1001321593888,7949,2902,,
-1001736828635,17634,2903,,
-1001175084215,112834,2904,,
-1001426514777,429,2905,,
-1001736828635,17635,2906,,
-1001426514777,430,2907,,
-1001426514777,431,2908,,
-1001296487842,52476,2909,,
-1001175084215,112835,2910,,
-1001627480627,11782,2911,,
-1001355540894,30695,2912,,
-1001321593888,7952,2913,,
-1001321593888,7951,2914,,
-1001101170442,183921,2915,,
-1001759230769,10181,2916,,
-1001175084215,112836,2917,,
-1001205641526,65972,2918,,
-1001627480627,11783,2919,,
-1001175084215,112837,2920,,
-1001296487842,52477,2921,,
-1001321593888,7953,2922,,
-1001175084215,112838,2923,,
-1001730870551,2258,2924,2490,
-1001260622817,45816,2925,,
-1001730870551,2259,2926,,
-1001149896996,26529,2927,,
-1001641260594,3692,2928,,
-1001321593888,7954,2929,,
-1001175084215,112839,2930,,
-1001205641526,65973,2931,,
-1001296487842,52478,2932,,
-1001355540894,30696,2933,,
-1001296487842,52479,2934,,
-1001175084215,112840,2935,,
-1001355540894,30697,2936,,
-1001175084215,112841,2937,,
-1001759230769,10182,2938,,
-1001175084215,112842,2939,,
-1001736828635,17638,2940,,
-1001355310059,45890,2941,,
-1001355310059,45891,2942,,
-1001850958866,643,2943,,
-1001205641526,65974,2944,2931,
-1001296487842,52480,2947,,
-1001498939244,32236,2948,,
-1001175084215,112843,2949,,
-1001101170442,183924,2950,,
-1001736828635,17640,2951,,
-1001205641526,65975,2952,,
-1001296487842,52481,2953,,
-1001641260594,3693,2954,,
-1001736828635,17641,2955,,
-1001101170442,183925,2956,,
-1001641260594,3694,2957,,
-1001175084215,112844,2958,,
-1001736828635,17642,2959,,
-1001731636769,3176,2960,,
-1001175084215,112845,2961,,
-1001736828635,17643,2962,,
-1001355310059,45892,2963,,
-1001101170442,183926,2964,2898,
-1001736828635,17644,2965,,
-1001296487842,52484,2966,,
-1001736828635,17645,2967,,
-1001296487842,52485,2968,,
-1001175084215,112846,2969,,
-1001082968817,21329,2970,,
-1001736828635,17646,2971,,
-1001708761316,17774,2972,,
-1001673614390,4366,2973,,
-1001641260594,3695,2974,,
-1001296487842,52486,2975,2966,
-1001076431027,37462,2976,,
-1001076431027,37463,2977,,
-1001175084215,112847,2978,,
-1001101170442,183927,2979,,
-1001641260594,3696,2980,,
-1001205641526,65976,2981,,
-1001260622817,45818,2982,,
-1001175084215,112848,2983,,
-1001296487842,52487,2984,2975,
-1001355310059,45893,2985,,
-1001175084215,112849,2986,,
-1001759230769,10183,2987,,
-1001387701698,26364,2988,,
-1001101170442,183928,2989,2950,
-1001641260594,3697,2990,,
-1001205641526,65977,2991,2944,
-1001498939244,32237,2992,,
-1001296487842,52488,2993,2975,
-1001850958866,644,2994,,
-1001767825089,2621,2995,,
-1001296487842,52489,2996,2993,
-1001355310059,45894,2997,,
-1001736828635,17647,2998,,
-1001175084215,112850,2999,,
-1001498939244,32238,3000,2992,
-1001387701698,26365,3001,,
-1001387701698,26366,3002,3001,
-1001296487842,52490,3003,,
-1001296487842,52491,3004,2993,
-1001175084215,112851,3005,2999,
-1001731636769,3177,3006,,
-1001641260594,3698,3007,,
-1001135021433,8966,3008,,
-1001736828635,17648,3009,,
-1001708761316,17775,3010,,
-1001260622817,45819,3011,,
-1001387701698,26367,3012,,
-1001296487842,52492,3013,3004,
-1001736828635,17649,3014,,
-1001731636769,3178,3015,,
-1001498939244,32239,3016,,
-1001296487842,52493,3017,3013,
-1001175084215,112852,3018,,
-1001731636769,3179,3019,,
-1001387701698,26368,3020,3012,
-1001205641526,65978,3021,2991,
-1001205641526,65979,3022,3021,
-1001641260594,3699,3023,,
-1001101170442,183929,3024,2761,
-1001296487842,52494,3025,,
-1001498939244,32240,3026,,
-1001355310059,45895,3027,,
-1001731636769,3180,3028,,
-1001759230769,10184,3029,,
-1001296487842,52495,3030,,
-1001175084215,112853,3031,,
-1001175084215,112854,3032,,
-1001355310059,45896,3033,,
-1001641260594,3700,3034,,
-1001731636769,3181,3035,,
-1001355540894,30703,3036,,
-1001326223284,40752,3037,,
-1001296487842,52496,3038,,
-1001205641526,65983,3039,,
-1001296487842,52497,3040,,
-1001736828635,17651,3041,,
-1001641260594,3701,3042,,
-1001296487842,52498,3043,,
-1001387701698,26369,3044,,
-1001736828635,17652,3045,,
-1001498939244,32241,3046,,
-1001387701698,26370,3047,,
-1001205641526,65984,3048,2931,
-1001731636769,3182,3049,,
-1001205641526,65985,3050,3048,
-1001498939244,32242,3051,,
-1001205641526,65986,3052,3050,
-1001076431027,37464,3053,,
-1001296487842,52499,3054,,
-1001205641526,65987,3055,3048,
-1001736828635,17653,3056,,
-1001355540894,30704,3057,,
-1001296487842,52500,3058,,
-1001205641526,65988,3059,3050,
-1001076431027,37465,3060,,
-1001296487842,52501,3061,3054,
-1001641260594,3702,3062,,
-1001205641526,65989,3063,3059,
-1001387701698,26371,3064,,
-1001736828635,17654,3065,,
-1001260622817,45820,3066,,
-1001731636769,3183,3067,,
-1001736828635,17655,3068,,
-1001296487842,52502,3069,,
-1001205641526,65990,3070,,
-1001175084215,112855,3071,,
-1001731636769,3184,3072,,
-1001543896043,568,3073,,
-1001759230769,10185,3074,,
-1001641260594,3703,3075,,
-1001355310059,45897,3076,,
-1001296487842,52503,3077,,
-1001731636769,3185,3078,,
-1001641260594,3704,3079,,
-1001355310059,45898,3080,,
-1001627480627,11784,3081,,
-1001850958866,645,3082,,
-1001355310059,45899,3083,,
-1001641260594,3705,3084,,
-1001387701698,26372,3085,,
-1001387701698,26373,3086,,
-1001387701698,26374,3087,,
-1001205641526,65991,3088,,
-1001296487842,52504,3089,,
-1001387701698,26375,3090,,
-1001175084215,112856,3091,,
-1001498939244,32243,3092,,
-1001736828635,17656,3093,,
-1001641260594,3706,3094,,
-1001627480627,11785,3095,,
-1001355310059,45900,3096,3076,
-1001641260594,3707,3097,,
-1001355310059,45901,3098,,
-1001175084215,112857,3099,,
-1001175084215,112858,3100,,
-1001076431027,37466,3101,,
-1001296487842,52505,3102,,
-1001627480627,11786,3103,,
-1001736828635,17657,3104,,
-1001101806611,68891,3105,,
-1001296487842,52506,3106,,
-1001736828635,17658,3107,,
-1001641260594,3708,3108,,
-1001318802260,22290,3109,,
-1001296487842,52507,3110,,
-1001260622817,45821,3111,,
-1001175084215,112859,3112,,
-1001498939244,32244,3113,,
-1001175084215,112860,3114,,
-1001727181613,5028,3117,,
-1001296487842,52508,3118,,
-1001736828635,17659,3119,,
-1001076431027,37468,3120,,
-1001175084215,112861,3123,,
-1001149896996,26530,3124,,
-1001355310059,45902,3125,,
-1001260622817,45822,3126,,
-1001076431027,37469,3127,,
-1001627480627,11789,3128,,
-1001641260594,3709,3129,,
-1001296487842,52509,3130,3102,
-1001708761316,17776,3131,,
-1001175084215,112862,3132,,
-1001736828635,17660,3133,,
-1001498939244,32247,3138,,
-1001393134139,4468,3139,,
-1001205641526,65992,3140,3063,
-1001175084215,112863,3143,,
-1001355310059,45903,3144,,
-1001260622817,45823,3145,,
-1001736828635,17661,3146,,
-1001205641526,65993,3147,3140,
-1001355310059,45904,3148,,
-1001627480627,11790,3149,,
-1001205641526,65994,3150,3147,
-1001641260594,3710,3151,,
-1001736828635,17662,3155,,
-1001413275904,39861,3156,,
-1001355310059,45905,3157,3098,
-1001175084215,112865,3158,,
-1001641260594,3711,3159,,
-1001175084215,112866,3160,,
-1001355310059,45906,3161,,
-1001149896996,26531,3162,,
-1001736828635,17663,3165,,
-1001175084215,112867,3166,,
-1001175084215,112868,3167,,
-1001731636769,3186,3168,,
-1001498939244,32252,3169,3138,
-1001736828635,17664,3170,,
-1001731636769,3187,3171,,
-1001296487842,52510,3172,3130,
-1001175084215,112869,3173,3166,
-1001641260594,3712,3174,,
-1001673614390,4367,3175,,
-1001731636769,3191,3176,,
-1001205641526,65995,3177,,
-1001387701698,26376,3178,,
-1001355310059,45907,3179,,
-1001076431027,37473,3180,3101,
-1001296487842,52511,3181,,
-1001205641526,65996,3182,3150,
-1001736828635,17665,3183,,
-1001731636769,3192,3184,3078,
-1001175084215,112870,3185,,
-1001498939244,32253,3186,,
-1001708761316,17781,3187,,
-1001260622817,45824,3188,3145,
-1001641260594,3713,3189,,
-1001387701698,26377,3190,3178,
-1001731636769,3193,3191,,
-1001175084215,112871,3192,,
-1001736828635,17666,3193,,
-1001673614390,4368,3194,,
-1001641260594,3714,3195,,
-1001498939244,32254,3196,,
-1001387701698,26378,3197,,
-1001205641526,65999,3198,3177,
-1001076431027,37474,3199,,
-1001387701698,26379,3200,3197,
-1001296487842,52512,3201,,
-1001387701698,26380,3202,,
